UserID,Timepoint,l_shoulder_x,l_shoulder_y,l_shoulder_z,l_elbow_x,l_elbow_y,l_elbow_z,l_wrist_x,l_wrist_y,l_wrist_z,r_shoulder_x,r_shoulder_y,r_shoulder_z,r_elbow_x,r_elbow_y,r_elbow_z,r_wrist_x,r_wrist_y,r_wrist_z
G0004,2023-03-17T12:21:47.3280000Z,0,0,0,-9.9,-5.73,29.88,-9.88,-7.3,52.83,0,0,0,-0.82,13.32,29.08,-2.21,24.79,48.97
G0004,2023-03-17T12:21:50.9220000Z,0,0,0,-9.9,-5.76,29.88,-9.85,-7.33,52.83,0,0,0,-0.79,13.34,29.08,-2.16,24.84,48.95
G0004,2023-03-17T12:21:54.5320000Z,0,0,0,-9.91,-5.72,29.88,-9.93,-7.3,52.83,0,0,0,-0.82,13.3,29.09,-2.21,24.76,48.99
G0004,2023-03-17T12:21:58.2820000Z,0,0,0,-9.91,-5.74,29.88,-9.93,-7.33,52.83,0,0,0,-0.84,13.31,29.09,-2.26,24.79,48.97
G0004,2023-03-17T12:22:01.9530000Z,0,0,0,-9.91,-5.75,29.88,-9.86,-7.31,52.83,0,0,0,-0.84,13.33,29.08,-2.23,24.8,48.97
G0004,2023-03-17T12:22:05.6410000Z,0,0,0,-9.89,-5.76,29.88,-9.8,-7.33,52.83,0,0,0,-0.85,13.31,29.09,-2.27,24.79,48.97
G0004,2023-03-17T12:22:09.0960000Z,0,0,0,-9.89,-5.74,29.88,-9.9,-7.33,52.83,0,0,0,-0.84,13.31,29.09,-2.25,24.79,48.97
G0004,2023-03-17T12:22:12.7680000Z,0,0,0,-9.9,-5.72,29.89,-9.84,-7.27,52.84,0,0,0,-0.82,13.33,29.08,-2.2,24.79,48.97
G0004,2023-03-17T12:22:16.8300000Z,0,0,0,-9.91,-5.74,29.88,-9.86,-7.29,52.83,0,0,0,-0.84,13.29,29.1,-2.25,24.76,48.98
G0004,2023-03-17T12:22:20.5020000Z,0,0,0,-9.89,-5.76,29.88,-9.87,-7.34,52.83,0,0,0,-0.85,13.32,29.09,-2.27,24.8,48.96
G0004,2023-03-17T12:22:24.2840000Z,0,0,0,-9.9,-5.77,29.88,-9.84,-7.33,52.83,0,0,0,-0.86,13.32,29.08,-2.28,24.78,48.98
G0004,2023-03-17T12:22:28.0500000Z,0,0,0,-9.9,-5.75,29.88,-9.82,-7.29,52.83,0,0,0,-0.87,13.32,29.09,-2.31,24.8,48.96
G0004,2023-03-17T12:22:31.7230000Z,0,0,0,-9.9,-5.76,29.88,-9.89,-7.34,52.82,0,0,0,-0.87,13.32,29.08,-2.32,24.81,48.95
G0004,2023-03-17T12:22:35.7080000Z,0,0,0,-9.89,-5.74,29.89,-9.9,-7.31,52.83,0,0,0,-0.89,13.31,29.09,-2.35,24.78,48.97
G0004,2023-03-17T12:22:39.5670000Z,0,0,0,-9.89,-5.75,29.88,-9.87,-7.32,52.83,0,0,0,-0.88,13.31,29.09,-2.32,24.76,48.98
G0004,2023-03-17T12:22:43.2240000Z,0,0,0,-9.89,-5.76,29.88,-9.87,-7.33,52.83,0,0,0,-0.91,13.33,29.08,-2.36,24.79,48.97
G0004,2023-03-17T12:22:46.9280000Z,0,0,0,-9.89,-5.77,29.88,-9.87,-7.34,52.83,0,0,0,-0.93,13.31,29.09,-2.41,24.79,48.96
G0004,2023-03-17T12:22:50.8650000Z,0,0,0,-9.88,-5.78,29.88,-9.86,-7.36,52.83,0,0,0,-0.9,13.32,29.08,-2.36,24.77,48.97
G0004,2023-03-17T12:22:54.6630000Z,0,0,0,-9.9,-5.76,29.88,-9.89,-7.32,52.83,0,0,0,-0.92,13.31,29.08,-2.39,24.77,48.97
G0004,2023-03-17T12:22:58.6790000Z,0,0,0,-9.9,-5.77,29.88,-9.82,-7.32,52.83,0,0,0,-0.91,13.33,29.08,-2.38,24.82,48.95
G0004,2023-03-17T12:23:02.5860000Z,0,0,0,-9.89,-5.75,29.88,-9.94,-7.34,52.83,0,0,0,-0.89,13.32,29.08,-2.33,24.78,48.97
G0004,2023-03-17T12:23:06.2580000Z,0,0,0,-9.88,-5.75,29.89,-9.82,-7.28,52.84,0,0,0,-0.9,13.32,29.08,-2.36,24.8,48.96
G0004,2023-03-17T12:23:10.2110000Z,0,0,0,-9.89,-5.76,29.88,-9.84,-7.31,52.83,0,0,0,-0.9,13.31,29.09,-2.37,24.79,48.96
G0004,2023-03-17T12:23:13.9450000Z,0,0,0,-9.89,-5.76,29.88,-9.87,-7.32,52.83,0,0,0,-0.89,13.32,29.08,-2.34,24.78,48.97
G0004,2023-03-17T12:23:17.3830000Z,0,0,0,-9.88,-5.79,29.88,-9.89,-7.39,52.82,0,0,0,-0.89,13.32,29.08,-2.34,24.77,48.97
G0004,2023-03-17T12:23:20.9940000Z,0,0,0,-9.89,-5.78,29.88,-9.83,-7.34,52.83,0,0,0,-0.88,13.33,29.08,-2.31,24.79,48.97
G0004,2023-03-17T12:23:24.6970000Z,0,0,0,-9.88,-5.79,29.88,-9.81,-7.36,52.83,0,0,0,-0.86,13.31,29.09,-2.3,24.79,48.96
G0004,2023-03-17T12:23:28.5410000Z,0,0,0,-9.88,-5.78,29.88,-9.88,-7.37,52.83,0,0,0,-0.85,13.32,29.08,-2.28,24.81,48.96
G0004,2023-03-17T12:23:32.3690000Z,0,0,0,-9.88,-5.82,29.88,-9.85,-7.4,52.82,0,0,0,-0.82,13.34,29.08,-2.21,24.81,48.96
G0004,2023-03-17T12:23:36.0250000Z,0,0,0,-9.87,-5.8,29.88,-9.88,-7.39,52.83,0,0,0,-0.85,13.31,29.09,-2.26,24.77,48.98
G0004,2023-03-17T12:23:40.0260000Z,0,0,0,-9.87,-5.79,29.88,-9.85,-7.36,52.83,0,0,0,-0.84,13.31,29.09,-2.24,24.77,48.98
G0004,2023-03-17T12:23:43.6510000Z,0,0,0,-9.87,-5.81,29.88,-9.88,-7.41,52.82,0,0,0,-0.88,13.32,29.08,-2.31,24.78,48.97
G0004,2023-03-17T12:23:47.5420000Z,0,0,0,-9.87,-5.81,29.88,-9.8,-7.36,52.83,0,0,0,-0.85,13.32,29.08,-2.26,24.78,48.97
G0004,2023-03-17T12:23:51.2600000Z,0,0,0,-9.87,-5.79,29.88,-9.85,-7.36,52.83,0,0,0,-0.86,13.32,29.08,-2.28,24.78,48.98
G0004,2023-03-17T12:23:54.8550000Z,0,0,0,-9.87,-5.81,29.88,-9.81,-7.37,52.83,0,0,0,-0.89,13.32,29.08,-2.34,24.81,48.95
G0004,2023-03-17T12:23:58.9650000Z,0,0,0,-9.85,-5.83,29.88,-9.85,-7.42,52.83,0,0,0,-0.86,13.32,29.08,-2.29,24.81,48.96
G0004,2023-03-17T12:24:02.4490000Z,0,0,0,-9.88,-5.78,29.88,-9.86,-7.33,52.83,0,0,0,-0.85,13.32,29.08,-2.26,24.78,48.97
G0004,2023-03-17T12:24:06.0430000Z,0,0,0,-9.86,-5.82,29.88,-9.83,-7.4,52.83,0,0,0,-0.9,13.32,29.08,-2.36,24.81,48.95
G0004,2023-03-17T12:24:10.4030000Z,0,0,0,-9.85,-5.82,29.89,-9.78,-7.37,52.83,0,0,0,-0.9,13.31,29.09,-2.34,24.76,48.98
G0004,2023-03-17T12:24:15.5440000Z,0,0,0,-9.85,-5.83,29.88,-9.87,-7.43,52.83,0,0,0,-0.85,13.32,29.09,-2.27,24.77,48.98
G0004,2023-03-17T12:24:19.5440000Z,0,0,0,-9.84,-5.88,29.88,-9.8,-7.49,52.82,0,0,0,-0.86,13.32,29.08,-2.28,24.79,48.97
G0004,2023-03-17T12:24:23.2160000Z,0,0,0,-9.84,-5.86,29.88,-9.79,-7.46,52.82,0,0,0,-0.89,13.29,29.09,-2.34,24.77,48.98
G0004,2023-03-17T12:24:26.9190000Z,0,0,0,-9.83,-5.84,29.89,-9.72,-7.38,52.83,0,0,0,-0.83,13.32,29.08,-2.24,24.81,48.96
G0004,2023-03-17T12:24:30.6700000Z,0,0,0,-9.83,-5.86,29.88,-9.78,-7.45,52.83,0,0,0,-0.85,13.33,29.08,-2.28,24.84,48.94
G0004,2023-03-17T12:24:34.4980000Z,0,0,0,-9.86,-5.85,29.88,-9.81,-7.41,52.82,0,0,0,-0.86,13.32,29.08,-2.29,24.81,48.95
G0004,2023-03-17T12:24:38.4520000Z,0,0,0,-9.84,-5.85,29.88,-9.8,-7.43,52.83,0,0,0,-0.86,13.32,29.08,-2.27,24.79,48.97
G0004,2023-03-17T12:24:42.1710000Z,0,0,0,-9.85,-5.85,29.88,-9.84,-7.44,52.83,0,0,0,-0.86,13.32,29.08,-2.29,24.82,48.95
G0004,2023-03-17T12:24:45.7030000Z,0,0,0,-9.82,-5.88,29.88,-9.79,-7.49,52.83,0,0,0,-0.87,13.31,29.09,-2.31,24.8,48.96
G0004,2023-03-17T12:24:49.1400000Z,0,0,0,-9.83,-5.87,29.88,-9.75,-7.44,52.83,0,0,0,-0.88,13.31,29.09,-2.33,24.8,48.96
G0004,2023-03-17T12:24:52.8120000Z,0,0,0,-9.83,-5.86,29.88,-9.79,-7.44,52.83,0,0,0,-0.88,13.31,29.09,-2.32,24.76,48.98
G0004,2023-03-17T12:25:19.2500000Z,0,0,0,-9.82,-5.88,29.88,-9.81,-7.47,52.83,0,0,0,-0.93,13.31,29.09,-2.4,24.76,48.98
G0004,2023-03-17T12:25:22.8440000Z,0,0,0,-9.83,-5.9,29.88,-9.76,-7.47,52.82,0,0,0,-0.89,13.32,29.08,-2.34,24.78,48.97
G0004,2023-03-17T12:25:26.5470000Z,0,0,0,-9.81,-5.91,29.88,-9.77,-7.5,52.82,0,0,0,-0.91,13.31,29.08,-2.38,24.8,48.96
G0004,2023-03-17T12:25:30.0480000Z,0,0,0,-9.82,-5.9,29.88,-9.8,-7.5,52.82,0,0,0,-0.92,13.32,29.08,-2.39,24.77,48.97
G0004,2023-03-17T12:25:33.8610000Z,0,0,0,-9.82,-5.89,29.88,-9.8,-7.49,52.83,0,0,0,-0.92,13.31,29.09,-2.4,24.79,48.96
G0004,2023-03-17T12:25:38.2050000Z,0,0,0,-9.81,-5.9,29.88,-9.72,-7.47,52.83,0,0,0,-0.95,13.31,29.08,-2.45,24.79,48.96
G0004,2023-03-17T12:25:42.0330000Z,0,0,0,-9.81,-5.9,29.88,-9.76,-7.49,52.83,0,0,0,-0.91,13.31,29.09,-2.37,24.76,48.98
G0004,2023-03-17T12:25:45.8140000Z,0,0,0,-9.81,-5.9,29.88,-9.82,-7.52,52.82,0,0,0,-0.91,13.32,29.08,-2.38,24.77,48.97
G0004,2023-03-17T12:25:49.5490000Z,0,0,0,-9.81,-5.9,29.88,-9.75,-7.49,52.83,0,0,0,-0.9,13.32,29.08,-2.37,24.81,48.95
G0004,2023-03-17T12:25:53.4080000Z,0,0,0,-9.82,-5.89,29.88,-9.84,-7.5,52.82,0,0,0,-0.93,13.32,29.08,-2.41,24.77,48.97
G0004,2023-03-17T12:25:57.1430000Z,0,0,0,-9.82,-5.91,29.88,-9.82,-7.51,52.82,0,0,0,-0.93,13.29,29.09,-2.4,24.73,48.99
G0004,2023-03-17T12:26:00.8460000Z,0,0,0,-9.82,-5.91,29.88,-9.81,-7.51,52.82,0,0,0,-0.92,13.3,29.09,-2.39,24.75,48.98
G0004,2023-03-17T12:26:04.7990000Z,0,0,0,-9.81,-5.92,29.88,-9.76,-7.53,52.82,0,0,0,-0.92,13.31,29.08,-2.4,24.77,48.98
G0004,2023-03-17T12:26:08.2060000Z,0,0,0,-9.82,-5.92,29.88,-9.8,-7.53,52.82,0,0,0,-0.92,13.31,29.09,-2.4,24.78,48.96
G0004,2023-03-17T12:26:11.8000000Z,0,0,0,-9.8,-5.91,29.88,-9.72,-7.49,52.83,0,0,0,-0.91,13.3,29.09,-2.38,24.78,48.97
G0004,2023-03-17T12:26:15.3950000Z,0,0,0,-9.82,-5.91,29.88,-9.81,-7.51,52.82,0,0,0,-0.93,13.32,29.08,-2.42,24.8,48.96
G0004,2023-03-17T12:26:19.0820000Z,0,0,0,-9.82,-5.9,29.88,-9.84,-7.5,52.82,0,0,0,-0.93,13.3,29.09,-2.4,24.74,48.99
G0004,2023-03-17T12:26:22.6920000Z,0,0,0,-9.81,-5.91,29.88,-9.74,-7.48,52.83,0,0,0,-0.93,13.32,29.08,-2.41,24.77,48.97
G0004,2023-03-17T12:26:26.4430000Z,0,0,0,-9.79,-5.94,29.88,-9.7,-7.54,52.82,0,0,0,-0.92,13.32,29.08,-2.4,24.81,48.95
G0004,2023-03-17T12:26:30.1940000Z,0,0,0,-9.8,-5.91,29.88,-9.74,-7.49,52.83,0,0,0,-0.93,13.32,29.08,-2.41,24.77,48.97
G0004,2023-03-17T12:26:33.8670000Z,0,0,0,-9.79,-5.93,29.88,-9.73,-7.52,52.83,0,0,0,-0.91,13.31,29.09,-2.37,24.76,48.98
G0004,2023-03-17T12:26:37.6490000Z,0,0,0,-9.8,-5.92,29.88,-9.81,-7.53,52.83,0,0,0,-0.91,13.33,29.08,-2.38,24.79,48.96
G0004,2023-03-17T12:26:41.1490000Z,0,0,0,-9.8,-5.94,29.88,-9.72,-7.54,52.82,0,0,0,-0.95,13.3,29.09,-2.44,24.74,48.99
G0004,2023-03-17T12:26:44.7590000Z,0,0,0,-9.8,-5.91,29.88,-9.71,-7.48,52.83,0,0,0,-0.93,13.32,29.08,-2.41,24.78,48.97
G0004,2023-03-17T12:26:48.5890000Z,0,0,0,-9.8,-5.9,29.88,-9.76,-7.48,52.83,0,0,0,-0.95,13.32,29.08,-2.46,24.81,48.95
G0004,2023-03-17T12:26:52.3710000Z,0,0,0,-9.79,-5.9,29.89,-9.74,-7.47,52.83,0,0,0,-0.97,13.3,29.09,-2.47,24.75,48.98
G0004,2023-03-17T12:28:55.8840000Z,0,0,0,-9.76,-6,29.88,-9.72,-7.61,52.82,0,0,0,-1.08,13.3,29.08,-2.7,24.76,48.96
G0004,2023-03-17T12:28:59.5400000Z,0,0,0,-9.76,-5.97,29.88,-9.74,-7.56,52.83,0,0,0,-1.08,13.29,29.09,-2.7,24.74,48.97
G0004,2023-03-17T12:29:03.4620000Z,0,0,0,-9.79,-5.95,29.88,-9.72,-7.48,52.83,0,0,0,-1.08,13.3,29.09,-2.68,24.73,48.98
G0004,2023-03-17T12:29:07.0870000Z,0,0,0,-9.77,-5.94,29.89,-9.65,-7.46,52.84,0,0,0,-1.1,13.29,29.09,-2.74,24.74,48.97
G0004,2023-03-17T12:29:10.9300000Z,0,0,0,-9.79,-5.96,29.88,-9.71,-7.51,52.83,0,0,0,-1.12,13.3,29.08,-2.76,24.73,48.97
G0004,2023-03-17T12:29:14.7430000Z,0,0,0,-9.78,-5.96,29.88,-9.7,-7.51,52.83,0,0,0,-1.12,13.28,29.09,-2.77,24.73,48.97
G0004,2023-03-17T12:29:18.2600000Z,0,0,0,-9.76,-5.98,29.88,-9.67,-7.53,52.83,0,0,0,-1.09,13.31,29.08,-2.71,24.74,48.97
G0004,2023-03-17T12:29:21.9470000Z,0,0,0,-9.77,-5.96,29.88,-9.71,-7.53,52.83,0,0,0,-1.11,13.3,29.09,-2.73,24.73,48.98
G0004,2023-03-17T12:29:25.6510000Z,0,0,0,-9.76,-5.98,29.88,-9.73,-7.57,52.83,0,0,0,-1.1,13.3,29.08,-2.73,24.77,48.96
G0004,2023-03-17T12:29:29.2440000Z,0,0,0,-9.78,-5.96,29.88,-9.76,-7.54,52.83,0,0,0,-1.1,13.29,29.09,-2.74,24.75,48.96
G0004,2023-03-17T12:29:33.2160000Z,0,0,0,-9.77,-5.96,29.89,-9.68,-7.5,52.83,0,0,0,-1.07,13.31,29.08,-2.67,24.75,48.97
G0004,2023-03-17T12:29:37.0750000Z,0,0,0,-9.77,-5.95,29.88,-9.78,-7.54,52.83,0,0,0,-1.08,13.3,29.08,-2.69,24.73,48.98
G0004,2023-03-17T12:29:40.6840000Z,0,0,0,-9.77,-5.97,29.88,-9.72,-7.53,52.83,0,0,0,-1.12,13.29,29.09,-2.76,24.75,48.96
G0004,2023-03-17T12:29:44.3410000Z,0,0,0,-9.77,-5.98,29.88,-9.73,-7.55,52.83,0,0,0,-1.09,13.3,29.08,-2.71,24.74,48.97
G0004,2023-03-17T12:29:48.0440000Z,0,0,0,-9.76,-6.01,29.88,-9.73,-7.61,52.82,0,0,0,-1.12,13.3,29.08,-2.76,24.73,48.98
G0004,2023-03-17T12:29:51.6530000Z,0,0,0,-9.79,-5.96,29.88,-9.79,-7.53,52.82,0,0,0,-1.13,13.29,29.09,-2.8,24.74,48.97
G0004,2023-03-17T12:29:55.4040000Z,0,0,0,-9.77,-5.96,29.88,-9.68,-7.5,52.83,0,0,0,-1.16,13.29,29.09,-2.83,24.72,48.98
G0004,2023-03-17T12:29:58.9980000Z,0,0,0,-9.75,-6.01,29.88,-9.66,-7.59,52.82,0,0,0,-1.16,13.3,29.08,-2.83,24.73,48.97
G0004,2023-03-17T12:30:02.5910000Z,0,0,0,-9.73,-6.01,29.89,-9.65,-7.6,52.83,0,0,0,-1.2,13.28,29.09,-2.91,24.69,48.99
G0004,2023-03-17T12:30:06.2790000Z,0,0,0,-9.72,-6.04,29.88,-9.58,-7.61,52.83,0,0,0,-1.19,13.28,29.09,-2.9,24.72,48.97
G0004,2023-03-17T12:30:10.1070000Z,0,0,0,-9.74,-6.02,29.88,-9.68,-7.6,52.83,0,0,0,-1.19,13.31,29.08,-2.9,24.77,48.95
G0004,2023-03-17T12:30:13.7800000Z,0,0,0,-9.74,-5.98,29.89,-9.67,-7.53,52.84,0,0,0,-1.2,13.28,29.09,-2.9,24.69,48.99
G0004,2023-03-17T12:30:17.9830000Z,0,0,0,-9.75,-5.99,29.88,-9.7,-7.55,52.83,0,0,0,-1.19,13.29,29.08,-2.9,24.74,48.96
G0004,2023-03-17T12:30:21.8590000Z,0,0,0,-9.72,-6.04,29.88,-9.65,-7.63,52.83,0,0,0,-1.18,13.29,29.08,-2.87,24.72,48.97
G0004,2023-03-17T12:30:25.7970000Z,0,0,0,-9.75,-6.02,29.88,-9.66,-7.58,52.82,0,0,0,-1.2,13.29,29.09,-2.91,24.7,48.98
G0004,2023-03-17T12:30:29.4070000Z,0,0,0,-9.72,-6.06,29.88,-9.61,-7.64,52.82,0,0,0,-1.22,13.29,29.08,-2.94,24.71,48.97
G0004,2023-03-17T12:30:33.0940000Z,0,0,0,-9.75,-6.02,29.88,-9.69,-7.58,52.83,0,0,0,-1.16,13.29,29.09,-2.86,24.74,48.96
G0004,2023-03-17T12:30:36.8290000Z,0,0,0,-9.73,-6.05,29.88,-9.67,-7.63,52.82,0,0,0,-1.18,13.29,29.09,-2.88,24.7,48.98
G0004,2023-03-17T12:30:40.7350000Z,0,0,0,-9.71,-6.08,29.88,-9.7,-7.7,52.82,0,0,0,-1.18,13.28,29.09,-2.88,24.69,48.99
G0004,2023-03-17T12:30:44.3620000Z,0,0,0,-9.73,-6.09,29.87,-9.63,-7.68,52.82,0,0,0,-1.18,13.3,29.08,-2.88,24.74,48.97
G0004,2023-03-17T12:30:48.0180000Z,0,0,0,-9.71,-6.06,29.88,-9.64,-7.64,52.83,0,0,0,-1.19,13.29,29.09,-2.88,24.71,48.98
G0004,2023-03-17T12:30:51.7530000Z,0,0,0,-9.72,-6.08,29.88,-9.68,-7.67,52.82,0,0,0,-1.2,13.29,29.08,-2.9,24.72,48.97
G0004,2023-03-17T12:30:55.2220000Z,0,0,0,-9.73,-6.05,29.88,-9.64,-7.6,52.83,0,0,0,-1.19,13.29,29.09,-2.89,24.74,48.96
G0004,2023-03-17T12:30:58.7690000Z,0,0,0,-9.74,-6.04,29.88,-9.66,-7.58,52.83,0,0,0,-1.18,13.3,29.08,-2.87,24.73,48.97
G0004,2023-03-17T12:26:56.0440000Z,0,0,0,-9.8,-5.94,29.88,-9.71,-7.52,52.82,0,0,0,-0.96,13.31,29.08,-2.46,24.76,48.97
G0004,2023-03-17T12:26:59.6370000Z,0,0,0,-9.79,-5.94,29.88,-9.73,-7.54,52.83,0,0,0,-0.96,13.31,29.08,-2.48,24.79,48.96
G0004,2023-03-17T12:27:03.4030000Z,0,0,0,-9.81,-5.95,29.87,-9.77,-7.54,52.82,0,0,0,-0.98,13.31,29.08,-2.49,24.76,48.97
G0004,2023-03-17T12:27:07.7320000Z,0,0,0,-9.79,-5.94,29.88,-9.78,-7.54,52.82,0,0,0,-0.95,13.32,29.08,-2.47,24.8,48.95
G0004,2023-03-17T12:27:11.3890000Z,0,0,0,-9.8,-5.94,29.88,-9.76,-7.53,52.82,0,0,0,-0.96,13.32,29.08,-2.46,24.77,48.97
G0004,2023-03-17T12:27:15.0760000Z,0,0,0,-9.79,-5.96,29.88,-9.75,-7.55,52.82,0,0,0,-0.96,13.31,29.08,-2.48,24.79,48.96
G0004,2023-03-17T12:27:18.7480000Z,0,0,0,-9.78,-5.95,29.88,-9.69,-7.53,52.83,0,0,0,-0.98,13.31,29.09,-2.49,24.75,48.98
G0004,2023-03-17T12:27:22.4360000Z,0,0,0,-9.79,-5.95,29.88,-9.77,-7.56,52.82,0,0,0,-0.98,13.31,29.08,-2.49,24.76,48.98
G0004,2023-03-17T12:27:26.1080000Z,0,0,0,-9.78,-5.97,29.88,-9.73,-7.57,52.82,0,0,0,-0.95,13.31,29.09,-2.47,24.78,48.96
G0004,2023-03-17T12:27:30.0300000Z,0,0,0,-9.79,-5.95,29.88,-9.73,-7.54,52.83,0,0,0,-0.97,13.31,29.09,-2.5,24.78,48.96
G0004,2023-03-17T12:27:33.8120000Z,0,0,0,-9.79,-5.97,29.87,-9.77,-7.58,52.82,0,0,0,-0.99,13.29,29.09,-2.52,24.73,48.99
G0004,2023-03-17T12:27:37.6250000Z,0,0,0,-9.78,-5.96,29.88,-9.79,-7.57,52.82,0,0,0,-0.98,13.31,29.08,-2.51,24.76,48.98
G0004,2023-03-17T12:27:41.3450000Z,0,0,0,-9.77,-5.96,29.88,-9.71,-7.55,52.83,0,0,0,-1.02,13.31,29.08,-2.59,24.79,48.95
G0004,2023-03-17T12:27:44.9070000Z,0,0,0,-9.79,-5.94,29.88,-9.74,-7.52,52.83,0,0,0,-1.03,13.31,29.08,-2.59,24.75,48.97
G0004,2023-03-17T12:27:48.4860000Z,0,0,0,-9.78,-5.95,29.88,-9.72,-7.52,52.83,0,0,0,-1.02,13.31,29.08,-2.58,24.75,48.98
G0004,2023-03-17T12:27:52.2360000Z,0,0,0,-9.77,-5.97,29.88,-9.72,-7.56,52.82,0,0,0,-1.04,13.31,29.08,-2.62,24.78,48.96
G0004,2023-03-17T12:27:56.0480000Z,0,0,0,-9.76,-5.97,29.88,-9.72,-7.58,52.83,0,0,0,-1.07,13.3,29.08,-2.68,24.77,48.96
G0004,2023-03-17T12:27:59.5480000Z,0,0,0,-9.78,-5.96,29.88,-9.8,-7.56,52.82,0,0,0,-1.03,13.31,29.08,-2.6,24.75,48.97
G0004,2023-03-17T12:28:03.2360000Z,0,0,0,-9.77,-5.99,29.88,-9.71,-7.59,52.82,0,0,0,-1.01,13.31,29.08,-2.56,24.75,48.98
G0004,2023-03-17T12:28:06.9390000Z,0,0,0,-9.8,-5.94,29.88,-9.76,-7.51,52.83,0,0,0,-1.04,13.3,29.09,-2.62,24.77,48.96
G0004,2023-03-17T12:28:10.9570000Z,0,0,0,-9.8,-5.95,29.88,-9.8,-7.53,52.82,0,0,0,-1.04,13.31,29.08,-2.62,24.75,48.97
G0004,2023-03-17T12:28:14.7530000Z,0,0,0,-9.82,-5.93,29.87,-9.76,-7.48,52.82,0,0,0,-1.04,13.32,29.08,-2.61,24.77,48.96
G0004,2023-03-17T12:28:18.6130000Z,0,0,0,-9.82,-5.93,29.87,-9.8,-7.48,52.82,0,0,0,-1.04,13.31,29.08,-2.61,24.76,48.97
G0004,2023-03-17T12:28:22.3630000Z,0,0,0,-9.79,-5.94,29.88,-9.71,-7.5,52.83,0,0,0,-1.07,13.29,29.09,-2.66,24.72,48.98
G0004,2023-03-17T12:28:26.1280000Z,0,0,0,-9.81,-5.93,29.88,-9.75,-7.47,52.82,0,0,0,-1.06,13.29,29.09,-2.65,24.76,48.97
G0004,2023-03-17T12:28:29.7070000Z,0,0,0,-9.78,-5.95,29.88,-9.76,-7.54,52.83,0,0,0,-1.04,13.3,29.08,-2.62,24.77,48.96
G0004,2023-03-17T12:28:33.3170000Z,0,0,0,-9.77,-5.98,29.88,-9.71,-7.57,52.82,0,0,0,-1.05,13.31,29.08,-2.62,24.75,48.97
G0004,2023-03-17T12:28:37.0040000Z,0,0,0,-9.78,-5.96,29.88,-9.72,-7.53,52.83,0,0,0,-1.05,13.3,29.08,-2.62,24.74,48.98
G0004,2023-03-17T12:28:40.8330000Z,0,0,0,-9.78,-5.98,29.88,-9.73,-7.56,52.82,0,0,0,-1.07,13.3,29.08,-2.67,24.74,48.97
G0004,2023-03-17T12:28:44.6920000Z,0,0,0,-9.77,-5.97,29.88,-9.67,-7.53,52.83,0,0,0,-1.04,13.31,29.08,-2.62,24.75,48.97
G0004,2023-03-17T12:28:48.5980000Z,0,0,0,-9.76,-5.99,29.88,-9.77,-7.6,52.82,0,0,0,-1.06,13.3,29.09,-2.65,24.73,48.98
G0004,2023-03-17T12:28:52.1800000Z,0,0,0,-9.79,-5.97,29.88,-9.71,-7.53,52.82,0,0,0,-1.07,13.3,29.08,-2.67,24.74,48.98
G0004,2023-03-17T12:32:57.7150000Z,0,0,0,-9.65,-6.21,29.87,-9.6,-7.83,52.81,0,0,0,-1.43,13.26,29.09,-3.35,24.68,48.96
G0004,2023-03-17T12:33:01.4650000Z,0,0,0,-9.66,-6.18,29.87,-9.61,-7.78,52.82,0,0,0,-1.4,13.29,29.08,-3.3,24.72,48.94
G0004,2023-03-17T12:33:05.1680000Z,0,0,0,-9.65,-6.18,29.88,-9.56,-7.76,52.82,0,0,0,-1.39,13.28,29.08,-3.27,24.7,48.96
G0004,2023-03-17T12:33:08.7930000Z,0,0,0,-9.65,-6.21,29.87,-9.56,-7.82,52.82,0,0,0,-1.41,13.28,29.08,-3.29,24.68,48.97
G0004,2023-03-17T12:33:12.5270000Z,0,0,0,-9.65,-6.18,29.88,-9.54,-7.75,52.82,0,0,0,-1.41,13.27,29.08,-3.3,24.67,48.97
G0004,2023-03-17T12:31:02.4260000Z,0,0,0,-9.72,-6.06,29.88,-9.66,-7.64,52.82,0,0,0,-1.2,13.3,29.08,-2.91,24.72,48.97
G0004,2023-03-17T12:31:06.3630000Z,0,0,0,-9.7,-6.07,29.88,-9.56,-7.62,52.83,0,0,0,-1.23,13.28,29.09,-2.97,24.73,48.96
G0004,2023-03-17T12:31:10.0970000Z,0,0,0,-9.72,-6.06,29.88,-9.66,-7.63,52.83,0,0,0,-1.23,13.29,29.09,-2.98,24.73,48.96
G0004,2023-03-17T12:31:13.8160000Z,0,0,0,-9.69,-6.1,29.88,-9.58,-7.68,52.83,0,0,0,-1.23,13.27,29.09,-2.97,24.68,48.99
G0004,2023-03-17T12:31:17.6440000Z,0,0,0,-9.7,-6.1,29.88,-9.63,-7.69,52.82,0,0,0,-1.25,13.28,29.09,-3.01,24.72,48.96
G0004,2023-03-17T12:31:21.5510000Z,0,0,0,-9.68,-6.12,29.88,-9.59,-7.72,52.82,0,0,0,-1.26,13.3,29.08,-3.03,24.76,48.94
G0004,2023-03-17T12:31:25.0040000Z,0,0,0,-9.7,-6.09,29.88,-9.66,-7.68,52.82,0,0,0,-1.25,13.29,29.08,-3.01,24.71,48.97
G0004,2023-03-17T12:31:28.6770000Z,0,0,0,-9.69,-6.14,29.87,-9.59,-7.73,52.82,0,0,0,-1.25,13.29,29.08,-3,24.71,48.97
